Date,AGM-A,ALLY,AXP,BFH,CACC,COF,ENVA,FCFS,MA,NAVI,NNI,OMF,OPFI,PYPL,SLM,SOFI,SYF,UPST,V,WU
2024-08-22,140.33224487304688,40.8400993347168,245.10009765625,53.977813720703125,467.989990234375,138.1752166748047,82.45999908447266,115.41065216064453,466.1374206542969,14.898240089416504,108.3488540649414,44.60102462768555,4.294276714324951,71.5199966430664,20.66275978088379,7.190000057220459,46.556907653808594,39.709999084472656,266.5396728515625,10.652775764465332
2024-08-23,145.13816833496094,42.48774719238281,248.60208129882812,55.90629577636719,480.9700012207031,141.2065887451172,85.88999938964844,117.3714599609375,463.7710266113281,15.424511909484863,111.4083251953125,46.04433059692383,4.391213417053223,71.69999694824219,21.251724243164062,7.519999980926514,47.93783187866211,42.0,266.0422668457031,10.762221336364746
2024-08-26,146.70489501953125,41.80529022216797,251.15440368652344,55.6788330078125,476.5,141.18679809570312,83.43000030517578,117.01495361328125,465.9584655761719,15.357528686523438,111.01228332519531,46.1103630065918,4.604473114013672,72.04000091552734,21.114299774169922,7.670000076293945,48.20415496826172,43.150001525878906,266.8082275390625,10.899028778076172
2024-08-27,146.70489501953125,41.85403823852539,252.2920379638672,56.479896545410156,473.260009765625,141.048095703125,82.62000274658203,115.19278717041016,472.2720642089844,15.34796142578125,112.27962493896484,46.05376052856445,4.488149642944336,71.58999633789062,20.760921478271484,7.769999980926514,48.14497375488281,44.11000061035156,269.3051452636719,10.935510635375977
2024-08-28,146.70489501953125,41.434814453125,254.32994079589844,56.9644889831543,473.7300109863281,142.80152893066406,82.80000305175781,114.68772888183594,469.1003112792969,15.635018348693848,112.80439758300781,46.93107223510742,4.400906562805176,70.43000030517578,21.16337776184082,7.489999771118164,48.84530258178711,42.08000183105469,267.78314208984375,11.044957160949707
2024-08-29,146.67605590820312,41.39581298828125,257.0503845214844,57.95345687866211,472.3299865722656,144.01010131835938,84.44999694824219,116.24250030517578,478.0488586425781,15.682860374450684,113.84403228759766,46.04433059692383,4.468762397766113,73.16000366210938,21.261539459228516,8.029999732971191,49.10175704956055,42.79999923706055,272.8863220214844,11.044957160949707
2024-08-30,147.06051635742188,42.10751724243164,255.8731689453125,57.5281982421875,466.5299987792969,145.55552673339844,85.7300033569336,118.9262466430664,480.5743103027344,16.19956398010254,114.71745300292969,46.61033630371094,4.6238603591918945,72.43000030517578,21.65418243408203,7.989999771118164,49.57521438598633,42.5,274.92559814453125,11.127041816711426
2024-09-03,147.06051635742188,40.85960006713867,251.57977294921875,56.87548065185547,458.0,144.23797607421875,82.38999938964844,116.58911895751953,479.36126708984375,15.443646430969238,111.56118774414062,45.75189971923828,4.585085868835449,72.0,21.300806045532227,7.53000020980835,48.6282958984375,38.2599983215332,277.0842590332031,11.09968090057373
2024-09-04,147.06051635742188,40.537872314453125,249.03738403320312,56.17331314086914,452.44000244140625,142.4250946044922,81.52999877929688,118.312255859375,480.37548828125,15.338393211364746,111.00536346435547,45.28022766113281,4.207034587860107,72.61000061035156,20.85908317565918,7.480000019073486,48.51979446411133,36.33000183105469,279.0240478515625,11.154402732849121
2024-09-05,147.06051635742188,39.913909912109375,249.13629150390625,56.094200134277344,450.8900146484375,140.7607879638672,80.83999633789062,117.94583892822266,474.6285095214844,15.300118446350098,110.85649108886719,44.84629440307617,4.090710639953613,72.02999877929688,20.651872634887695,7.260000228881836,48.00688171386719,35.720001220703125,277.1638488769531,11.008475303649902
